1 2.00000e+03
2 1.00000e+03
3 1.00000e+02
4 1.00000e+03
5 1.00000e+03
6 1.00000e+03
7 1.00000e+03
8 1.00000e+03
9 1.00000e+03
10 1.00000e+03
11 1.00000e+03
12 1.00000e+03
13 1.00000e+02
14 1.00000e+03
15 1.00000e+03
16 1.00000e+03
17 7.00000e+02
18 7.00000e+02
19 7.00000e+02
20 7.00000e+02
21 7.00000e+02
22 7.00000e+02
23 1.00000e+02
24 7.00000e+02
25 7.00000e+02
26 7.00000e+02
27 7.00000e+02
28 7.00000e+02
29 1.00000e+02
30 1.00000e+02
31 7.00000e+02
32 5.00000e+02
33 5.00000e+02
34 5.00000e+02
35 5.00000e+02
36 5.00000e+02
37 5.00000e+02
38 5.00000e+02
39 1.00000e+02
40 5.00000e+02
