 4.643e+02 1.558e+02 2.734e+02 2.143e+02 1.558e+02 1.156e+02 7.544e+01 5.978e+01 3.236e+01 3.042e+01 4.112e+00 2.310e+00 7.451e+00 1.014e+01
 5.242e+02 9.033e+01 2.357e+02 3.015e+02 1.546e+02 1.161e+02 8.276e+01 6.619e+01 4.318e+01 3.961e+01 4.103e+00 3.178e+00 9.975e+00 2.130e+01
 3.530e+02 1.227e+02 2.759e+02 1.819e+02 1.356e+02 1.047e+02 7.794e+01 5.636e+01 4.676e+01 2.649e+01 2.177e+00 2.156e+00 6.060e+00 6.189e+00
 5.624e+02 1.452e+02 3.403e+02 2.237e+02 1.439e+02 1.329e+02 7.277e+01 5.739e+01 5.050e+01 3.545e+01 4.232e+00 2.412e+00 8.957e+00 1.625e+01
 5.403e+02 9.062e+01 2.717e+02 2.164e+02 1.444e+02 1.175e+02 7.294e+01 5.422e+01 3.692e+01 3.222e+01 2.990e+00 1.899e+00 5.459e+00 6.366e+00
 4.692e+02 1.065e+02 2.595e+02 2.079e+02 1.303e+02 1.028e+02 8.004e+01 5.604e+01 4.024e+01 3.401e+01 3.149e+00 2.435e+00 5.769e+00 7.183e+00
 3.239e+02 1.228e+02 2.526e+02 2.457e+02 1.787e+02 1.124e+02 8.688e+01 7.048e+01 6.837e+01 3.762e+01 4.924e+00 4.059e+00 1.089e+01 1.844e+01
 2.526e+02 1.396e+02 2.680e+02 2.168e+02 1.801e+02 1.216e+02 8.847e+01 8.042e+01 3.954e+01 4.662e+01 6.018e+00 2.343e+00 7.086e+00 8.965e+00
 4.093e+02 1.360e+02 2.114e+02 2.255e+02 1.458e+02 1.243e+02 6.883e+01 4.969e+01 3.974e+01 3.681e+01 4.136e+00 2.908e+00 1.025e+01 1.655e+01
 4.733e+02 1.563e+02 2.963e+02 2.557e+02 1.320e+02 1.238e+02 8.248e+01 7.158e+01 4.823e+01 4.882e+01 5.051e+00 2.187e+00 1.060e+01 1.716e+01
 6.654e+02 1.239e+02 3.099e+02 2.096e+02 1.899e+02 1.353e+02 8.385e+01 7.227e+01 5.392e+01 4.706e+01 5.167e+00 2.726e+00 9.890e+00 1.225e+01
 4.794e+02 1.376e+02 3.066e+02 2.172e+02 2.196e+02 1.015e+02 9.977e+01 7.685e+01 5.590e+01 4.303e+01 4.350e+00 2.736e+00 9.129e+00 1.259e+01
 4.370e+02 1.273e+02 3.146e+02 2.306e+02 1.726e+02 1.146e+02 7.393e+01 5.907e+01 4.703e+01 3.802e+01 4.322e+00 1.733e+00 7.754e+00 1.209e+01
 4.057e+02 1.702e+02 2.387e+02 1.720e+02 1.412e+02 1.094e+02 6.744e+01 5.263e+01 4.022e+01 2.851e+01 3.114e+00 1.523e+00 4.333e+00 3.925e+00
 5.353e+02 1.123e+02 2.384e+02 1.762e+02 1.528e+02 1.418e+02 8.446e+01 6.339e+01 4.565e+01 4.980e+01 5.405e+00 1.993e+00 6.588e+00 1.068e+01
 4.487e+02 8.220e+01 2.547e+02 1.916e+02 1.366e+02 1.059e+02 1.051e+02 5.207e+01 4.472e+01 4.611e+01 4.677e+00 2.158e+00 8.304e+00 1.280e+01
 6.461e+02 1.994e+02 3.313e+02 1.831e+02 1.678e+02 1.179e+02 8.727e+01 6.407e+01 3.967e+01 4.100e+01 5.451e+00 3.168e+00 9.694e+00 1.767e+01
 3.857e+02 1.330e+02 2.711e+02 2.079e+02 1.480e+02 1.039e+02 8.223e+01 6.243e+01 4.747e+01 3.616e+01 4.126e+00 2.997e+00 7.776e+00 1.138e+01
 3.230e+02 1.120e+02 2.823e+02 2.372e+02 1.613e+02 1.260e+02 1.093e+02 6.240e+01 5.133e+01 5.184e+01 4.203e+00 2.107e+00 7.149e+00 1.001e+01
 5.202e+02 1.304e+02 2.535e+02 1.996e+02 1.480e+02 1.010e+02 7.317e+01 8.411e+01 4.792e+01 4.799e+01 5.619e+00 3.330e+00 1.013e+01 1.784e+01
 2.495e+02 1.112e+02 2.340e+02 1.821e+02 1.543e+02 9.982e+01 7.443e+01 5.690e+01 4.755e+01 3.764e+01 5.308e+00 2.574e+00 8.447e+00 1.215e+01
