    3 417.3 
    4 689.2 
    5 863.5 
    6 795.4 
    7 1106.5 
    8 1048.6 
    9 1022.4 
   10 981.3 
   11 1169.2 
   12 762.9 
   13 347.7 
   14 569.4 
   15 1399.7 
   16 982.5 
   17 557.7 
   18 662.3 
   19 736.5 
   20 830.1 
   21 681.5 
   22 611.3 
   23 169.7 
   24 617.7 
   25 793.8 
   26 676.8 
   27 761.1 
   28 669.7 
   29 150.3 
   30 110.4 
   31 567.4 
   32 702.7 
   33 532.6 
   34 495.7 
   35 481.5 
   36 570.3 
   37 566.2 
   38 428.3 
   39 156.2 
   40 323.9 
    1 2160.9 
    2 524.3 
    3 374.9 
    4 631.5 
    5 919.8 
    6 1323.9 
    7 753.5 
    8 841.2 
    9 912.7 
   10 978.3 
   11 840.0 
   12 815.7 
   13 311.7 
   14 714.4 
   15 908.8 
   16 906.2 
   17 854.5 
   18 751.6 
   19 633.2 
   20 620.1 
   21 846.2 
   22 644.6 
   23 138.4 
   24 684.6 
   25 683.7 
   26 648.0 
   27 811.8 
   28 631.1 
   29 110.1 
   30 148.3 
   31 713.1 
   32 426.3 
   33 617.5 
   34 503.4 
   35 521.8 
   36 573.4 
   37 494.5 
   38 447.5 
   39 176.9 
   40 252.6 
    1 2392.4 
    2 1169.8 
    3 637.3 
    4 799.1 
    5 1023.1 
    6 1194.7 
    7 1254.2 
    8 961.6 
    9 712.5 
   10 934.1 
   11 1246.7 
   12 755.2 
   13 386.0 
   14 762.8 
   15 1225.8 
   16 1007.9 
   17 546.2 
   18 803.1 
   19 1011.4 
   20 605.7 
   21 740.3 
   22 826.8 
   23 215.6 
   24 578.2 
   25 804.9 
   26 604.9 
   27 691.8 
   28 741.3 
   29 130.5 
   30 115.7 
   31 638.6 
   32 469.0 
   33 423.7 
   34 421.7 
   35 571.9 
   36 487.4 
   37 539.9 
   38 362.1 
   39 173.1 
   40 409.3 
    1 1730.0 
    2 765.7 
    3 422.3 
    4 567.2 
    5 918.0 
    6 1012.6 
    7 1029.6 
    8 1177.6 
    9 1088.2 
   10 896.6 
   11 1057.5 
   12 681.8 
   13 421.7 
   14 707.5 
   15 1138.6 
   16 1033.2 
   17 715.6 
   18 690.4 
   19 627.4 
   20 768.8 
   21 832.7 
   22 629.9 
   23 212.5 
   24 719.9 
   25 701.3 
   26 695.1 
   27 809.1 
   28 697.8 
   29 86.0 
   30 117.4 
   31 710.4 
   32 504.2 
   33 559.0 
   34 482.9 
   35 541.3 
   36 425.8 
   37 590.0 
   38 503.7 
   39 198.7 
   40 473.3 
    1 1492.5 
    2 741.0 
    3 638.3 
    4 1145.5 
    5 789.1 
    6 1055.0 
    7 1202.8 
    8 1333.5 
    9 865.7 
   10 986.6 
   11 1164.8 
   12 657.9 
   13 417.6 
   14 1097.6 
   15 1035.6 
   16 771.6 
   17 884.4 
   18 742.1 
   19 558.0 
   20 755.6 
   21 660.4 
   22 595.6 
   23 216.4 
   24 767.2 
   25 710.8 
   26 652.8 
   27 686.1 
   28 728.0 
   29 114.5 
   30 125.1 
   31 746.6 
   32 564.3 
   33 547.6 
   34 476.9 
   35 573.3 
   36 588.2 
   37 466.6 
   38 513.1 
   39 156.8 
   40 665.4 
    1 1984.9 
    2 643.0 
    3 392.4 
    4 679.1 
    5 1070.9 
    6 736.5 
    7 925.2 
    8 842.6 
    9 843.6 
   10 976.0 
   11 1145.9 
   12 826.9 
   13 304.9 
   14 651.4 
   15 884.5 
   16 1200.0 
   17 662.1 
   18 697.2 
   19 692.9 
   20 774.6 
   21 755.7 
   22 631.4 
   23 166.5 
   24 650.3 
   25 839.0 
   26 654.8 
   27 634.7 
   28 685.3 
   29 120.3 
   30 111.1 
   31 647.4 
   32 582.6 
   33 584.5 
   34 558.2 
   35 428.8 
   36 685.0 
   37 492.2 
   38 511.7 
   39 174.3 
   40 479.4 
    1 2636.6 
    2 976.9 
    3 426.6 
    4 720.9 
    5 947.6 
    6 893.2 
    7 1107.9 
    8 999.3 
    9 870.4 
   10 756.6 
   11 1217.0 
   12 821.0 
   13 390.8 
   14 744.9 
   15 1280.7 
   16 911.4 
   17 565.7 
   18 669.8 
   19 752.2 
   20 701.4 
   21 525.7 
   22 660.7 
   23 255.1 
   24 685.8 
   25 637.7 
   26 691.5 
   27 750.1 
   28 647.9 
   29 84.2 
   30 121.3 
   31 651.3 
   32 546.1 
   33 473.2 
   34 434.7 
   35 502.2 
   36 550.0 
   37 523.5 
   38 526.2 
   39 161.4 
   40 437.0 
    1 1490.2 
    2 583.1 
    3 409.2 
    4 726.1 
    5 792.5 
    6 677.5 
    7 1252.8 
    8 803.2 
    9 850.3 
   10 856.7 
   11 1120.2 
   12 783.5 
   13 350.0 
   14 579.1 
   15 1012.3 
   16 815.9 
   17 796.5 
   18 635.6 
   19 629.6 
   20 614.2 
   21 651.0 
   22 594.9 
   23 174.7 
   24 643.1 
   25 607.8 
   26 613.8 
   27 755.8 
   28 685.1 
   29 117.7 
   30 111.8 
   31 584.7 
   32 467.9 
   33 452.4 
   34 432.2 
   35 513.9 
   36 480.3 
   37 412.3 
   38 409.5 
   39 217.5 
   40 405.7 
    1 2387.9 
    2 678.8 
    3 417.2 
    4 754.6 
    5 845.5 
    6 1090.3 
    7 950.2 
    8 707.5 
    9 903.6 
   10 1084.8 
   11 874.5 
   12 679.8 
   13 549.1 
   14 846.5 
   15 1037.1 
   16 792.5 
   17 726.4 
   18 634.1 
   19 670.8 
   20 804.4 
   21 634.0 
   22 584.4 
   23 155.4 
   24 724.2 
   25 796.2 
   26 578.9 
   27 841.9 
   28 579.4 
   29 98.2 
   30 147.7 
   31 781.5 
   32 499.6 
   33 502.5 
   34 490.5 
   35 616.8 
   36 493.0 
   37 408.5 
   38 401.3 
   39 142.9 
   40 535.3 
    1 1960.5 
    2 568.4 
    3 348.0 
    4 691.2 
    5 1232.8 
    6 1059.3 
    7 997.1 
    8 1120.7 
    9 1099.6 
   10 1020.2 
   11 1369.0 
   12 599.4 
   13 352.1 
   14 1075.0 
   15 1134.7 
   16 862.4 
   17 855.9 
   18 796.9 
   19 593.5 
   20 685.7 
   21 851.1 
   22 438.6 
   23 142.9 
   24 809.3 
   25 690.7 
   26 631.0 
   27 683.3 
   28 639.9 
   29 96.6 
   30 121.5 
   31 745.4 
   32 510.5 
   33 423.5 
   34 640.2 
   35 490.5 
   36 449.9 
   37 450.2 
   38 434.0 
   39 105.4 
   40 448.7 
    1 2401.5 
    2 812.1 
    3 499.2 
    4 1073.2 
    5 1283.5 
    6 685.9 
    7 721.8 
    8 1193.3 
    9 857.9 
   10 1111.7 
   11 985.4 
   12 904.7 
   13 476.2 
   14 771.7 
   15 983.8 
   16 1104.3 
   17 802.1 
   18 554.6 
   19 677.5 
   20 717.2 
   21 704.5 
   22 560.5 
   23 156.0 
   24 603.9 
   25 829.0 
   26 758.6 
   27 759.5 
   28 657.3 
   29 133.1 
   30 140.9 
   31 677.8 
   32 441.2 
   33 515.1 
   34 519.0 
   35 515.6 
   36 551.1 
   37 423.7 
   38 559.8 
   39 253.5 
   40 646.1 
    1 1387.6 
    2 647.6 
    3 495.1 
    4 735.1 
    5 954.8 
    6 703.1 
    7 778.7 
    8 936.4 
    9 929.2 
   10 883.2 
   11 1077.4 
   12 745.0 
   13 360.3 
   14 826.1 
   15 974.9 
   16 712.0 
   17 833.8 
   18 604.3 
   19 726.3 
   20 723.9 
   21 856.5 
   22 665.3 
   23 206.2 
   24 771.8 
   25 703.0 
   26 781.3 
   27 687.5 
   28 683.5 
   29 151.0 
   30 120.0 
   31 602.5 
   32 533.5 
   33 512.7 
   34 491.2 
   35 465.0 
   36 485.5 
   37 485.9 
   38 460.3 
   39 169.5 
   40 385.7 
    1 2170.7 
    2 517.2 
    3 426.0 
    4 1195.1 
    5 840.3 
    6 719.7 
    7 983.5 
    8 1114.7 
    9 1029.8 
   10 1146.1 
   11 1150.5 
   12 830.5 
   13 518.6 
   14 996.3 
   15 941.8 
   16 904.1 
   17 955.0 
   18 650.1 
   19 571.8 
   20 695.3 
   21 799.1 
   22 628.5 
   23 242.4 
   24 737.8 
   25 754.0 
   26 717.5 
   27 661.2 
   28 626.7 
   29 104.2 
   30 113.4 
   31 765.8 
   32 529.1 
   33 475.0 
   34 617.3 
   35 536.0 
   36 503.9 
   37 531.4 
   38 473.6 
   39 142.1 
   40 323.0 
    1 2007.0 
    2 988.4 
    3 476.9 
    4 645.8 
    5 1028.0 
    6 1327.3 
    7 884.6 
    8 905.4 
    9 1074.9 
   10 1097.5 
   11 1273.5 
   12 805.5 
   13 453.8 
   14 1073.6 
   15 1007.2 
   16 924.1 
   17 893.1 
   18 977.2 
   19 808.6 
   20 475.6 
   21 793.6 
   22 565.4 
   23 154.2 
   24 539.4 
   25 831.0 
   26 683.3 
   27 803.2 
   28 641.2 
   29 126.8 
   30 128.4 
   31 710.5 
   32 521.0 
   33 669.2 
   34 430.9 
   35 451.9 
   36 478.3 
   37 466.9 
   38 432.5 
   39 166.1 
   40 520.2 
    1 2171.8 
    2 787.6 
    3 551.5 
    4 986.1 
    5 1036.4 
    6 732.4 
    7 1082.4 
    8 1144.2 
    9 1089.9 
   10 927.7 
   11 935.8 
   12 632.8 
   13 326.1 
   14 803.1 
   15 1120.6 
   16 1054.9 
   17 608.3 
   18 692.7 
   19 711.9 
   20 839.3 
   21 803.7 
   22 611.5 
   23 211.7 
   24 508.9 
   25 671.2 
   26 735.5 
   27 726.0 
   28 685.4 
   29 122.7 
   30 145.7 
   31 632.8 
   32 548.4 
   33 479.3 
   34 459.4 
   35 464.8 
   36 523.3 
   37 438.2 
   38 402.6 
   39 142.2 
   40 249.5 
    1 2256.8 
    2 718.0 
    3 398.4 
    4 716.2 
    5 1104.0 
    6 869.9 
    7 945.9 
    8 1011.5 
    9 1011.0 
   10 896.9 
   11 1243.8 
   12 837.9 
   13 416.3 
   14 730.5 
   15 1033.4 
   16 1005.5 
   17 674.4 
   18 695.1 
   19 624.0 
   20 645.2 
   21 731.9 
   22 621.6 
   23 190.1 
   24 684.0 
   25 691.5 
   26 716.5 
   27 770.8 
   28 756.0 
   29 122.8 
   30 110.9 
   31 588.6 
   32 493.8 
   33 431.8 
   34 613.5 
   35 481.8 
   36 481.3 
   37 610.6 
   38 418.7 
   39 165.3 
   40 445.8 
    1 2505.5 
    2 658.3 
    3 525.2 
    4 1138.0 
    5 1341.6 
    6 996.5 
    7 923.8 
    8 1069.7 
    9 887.0 
   10 883.6 
   11 1282.4 
   12 782.7 
   13 386.4 
   14 1134.9 
   15 971.9 
   16 1247.4 
   17 701.5 
   18 715.8 
   19 920.7 
   20 584.1 
   21 871.2 
   22 727.0 
   23 214.8 
   24 702.8 
   25 803.7 
   26 720.4 
   27 679.6 
   28 693.8 
   29 136.7 
   30 93.4 
   31 703.8 
   32 593.0 
   33 565.5 
   34 531.2 
   35 563.2 
   36 513.6 
   37 604.7 
   38 530.4 
   39 184.6 
   40 492.0 
    1 2867.6 
    2 669.1 
    3 388.3 
    4 722.2 
    5 851.3 
    6 1181.7 
    7 920.3 
    8 836.2 
    9 969.8 
   10 1068.1 
   11 1118.1 
   12 851.6 
   13 526.9 
   14 795.9 
   15 1011.6 
   16 942.0 
   17 905.1 
   18 841.6 
   19 684.4 
   20 607.7 
   21 804.9 
   22 622.2 
   23 131.0 
   24 613.7 
   25 723.6 
   26 723.2 
   27 733.6 
   28 701.2 
   29 125.4 
   30 115.1 
   31 659.4 
   32 530.1 
   33 520.5 
   34 563.3 
   35 485.1 
   36 429.7 
   37 510.0 
   38 471.5 
   39 152.5 
   40 442.8 
    1 2175.8 
    2 576.9 
    3 324.5 
    4 597.0 
    5 969.3 
    6 1131.2 
    7 894.5 
    8 813.1 
    9 1193.4 
   10 752.6 
   11 925.8 
   12 927.3 
   13 396.4 
   14 724.8 
   15 981.4 
   16 1013.4 
   17 623.6 
   18 640.4 
   19 802.9 
   20 729.1 
   21 770.0 
   22 604.8 
   23 162.5 
   24 836.2 
   25 660.7 
   26 684.4 
   27 659.3 
   28 690.2 
   29 119.7 
   30 125.2 
   31 677.4 
   32 426.0 
   33 514.9 
   34 492.8 
   35 501.4 
   36 510.2 
   37 527.7 
   38 412.6 
   39 159.5 
   40 370.2 
    1 1782.9 
    2 1116.2 
    3 585.9 
    4 791.6 
    5 1145.6 
    6 1016.4 
    7 860.3 
    8 931.7 
    9 1158.9 
   10 1070.3 
   11 836.1 
   12 622.4 
   13 433.8 
   14 1001.4 
   15 957.1 
   16 939.0 
   17 864.2 
   18 1012.1 
   19 471.6 
   20 918.7 
   21 706.7 
   22 608.1 
   23 152.4 
   24 659.2 
   25 834.4 
   26 503.7 
   27 720.7 
   28 676.4 
   29 108.4 
   30 129.4 
   31 809.9 
   32 395.5 
   33 548.5 
   34 435.1 
   35 555.8 
   36 510.7 
   37 503.9 
   38 433.2 
   39 119.5 
   40 528.3 
    1 2229.7 
    2 988.7 
    3 426.3 
    4 659.8 
    5 1321.2 
    6 1233.8 
    7 706.1 
    8 1020.1 
    9 1465.1 
   10 997.1 
   11 1029.7 
   12 809.9 
   13 372.1 
   14 866.1 
   15 1161.8 
   16 1104.5 
   17 751.2 
   18 787.2 
   19 711.4 
   20 793.5 
   21 658.9 
   22 577.8 
   23 149.9 
   24 592.0 
   25 854.2 
   26 671.0 
   27 675.9 
   28 617.4 
   29 130.5 
   30 92.9 
   31 550.6 
   32 510.3 
   33 474.5 
   34 474.9 
   35 516.8 
   36 435.9 
   37 433.5 
   38 361.5 
   39 122.5 
   40 316.7 
    1 2042.7 
    2 1029.8 
    3 501.3 
    4 782.2 
    5 1034.6 
    6 956.0 
    7 651.1 
    8 971.3 
    9 994.8 
   10 1149.7 
   11 1171.0 
   12 664.5 
   13 347.7 
   14 887.0 
   15 1268.1 
   16 740.9 
   17 598.2 
   18 725.3 
   19 813.8 
   20 782.0 
   21 583.7 
   22 682.5 
   23 186.4 
   24 691.5 
   25 627.6 
   26 806.0 
   27 701.3 
   28 680.4 
   29 115.1 
   30 136.9 
   31 772.8 
   32 541.8 
   33 523.7 
   34 498.4 
   35 506.5 
   36 405.9 
   37 488.3 
   38 513.4 
   39 132.4 
   40 525.7 
    1 2172.9 
    2 948.7 
    3 496.9 
    4 733.5 
    5 1010.7 
    6 962.2 
    7 904.9 
    8 988.4 
    9 829.8 
   10 899.1 
   11 1327.4 
   12 911.3 
   13 347.0 
   14 547.1 
   15 1233.1 
   16 1221.1 
   17 749.0 
   18 597.7 
   19 585.5 
   20 713.9 
   21 768.3 
   22 744.0 
   23 120.5 
   24 642.4 
   25 771.2 
   26 722.2 
   27 705.8 
   28 579.1 
   29 130.3 
   30 98.9 
   31 695.9 
   32 480.7 
   33 476.6 
   34 486.9 
   35 438.4 
   36 493.4 
   37 452.5 
   38 453.7 
   39 149.8 
   40 411.8 
    1 1556.7 
    2 932.4 
    3 435.5 
    4 683.5 
    5 926.8 
    6 983.9 
    7 845.5 
    8 810.7 
    9 943.1 
   10 986.5 
   11 966.1 
   12 749.8 
   13 367.5 
   14 742.1 
   15 926.5 
   16 795.5 
   17 792.3 
   18 858.4 
   19 616.2 
   20 903.8 
   21 551.2 
   22 643.9 
   23 211.2 
   24 534.6 
   25 612.2 
   26 817.9 
   27 616.0 
   28 780.7 
   29 102.0 
   30 101.4 
   31 726.6 
   32 605.3 
   33 435.3 
   34 541.6 
   35 477.1 
   36 556.8 
   37 559.2 
   38 508.4 
   39 212.3 
   40 461.3 
    1 1592.9 
    2 882.5 
    3 501.1 
    4 744.8 
    5 695.6 
    6 1028.7 
    7 729.2 
    8 1192.4 
    9 1171.4 
   10 773.3 
   11 1063.3 
   12 972.1 
   13 322.0 
   14 619.5 
   15 978.0 
   16 1068.4 
   17 836.2 
   18 654.1 
   19 646.1 
   20 773.6 
   21 673.7 
   22 631.9 
   23 230.3 
   24 647.3 
   25 668.4 
   26 887.1 
   27 597.1 
   28 730.4 
   29 123.4 
   30 94.2 
   31 677.4 
   32 539.0 
   33 449.8 
   34 451.6 
   35 518.3 
   36 461.0 
   37 547.7 
   38 397.8 
   39 149.7 
   40 485.6 
    1 2015.8 
    2 919.0 
    3 447.7 
    4 722.4 
    5 1209.3 
    6 997.2 
    7 673.4 
    8 950.9 
    9 1095.6 
   10 992.3 
   11 1074.1 
   12 873.3 
   13 344.3 
   14 600.2 
   15 949.0 
   16 879.1 
   17 685.0 
   18 667.9 
   19 621.6 
   20 751.7 
   21 776.9 
   22 578.1 
   23 158.6 
   24 705.8 
   25 612.8 
   26 758.5 
   27 664.6 
   28 706.5 
   29 162.4 
   30 89.3 
   31 651.4 
   32 479.9 
   33 522.6 
   34 500.9 
   35 548.1 
   36 511.3 
   37 393.6 
   38 412.2 
   39 145.4 
   40 457.1 
    1 1907.1 
    2 919.7 
    3 484.3 
    4 649.2 
    5 1022.8 
    6 822.1 
    7 964.0 
    8 808.1 
    9 1055.9 
   10 943.0 
   11 978.4 
   12 810.0 
   13 343.8 
   14 726.4 
   15 1119.7 
   16 712.0 
   17 756.7 
   18 752.6 
   19 727.7 
   20 681.7 
   21 789.4 
   22 617.3 
   23 153.6 
   24 585.2 
   25 736.8 
   26 687.5 
   27 698.9 
   28 574.6 
   29 110.6 
   30 118.1 
   31 642.9 
   32 398.1 
   33 502.3 
   34 443.5 
   35 442.6 
   36 489.2 
   37 534.5 
   38 548.4 
   39 123.6 
   40 569.1 
    1 1459.8 
    2 933.4 
    3 361.8 
    4 488.6 
    5 977.3 
    6 950.1 
    7 959.9 
    8 865.1 
    9 873.6 
   10 883.8 
   11 1149.5 
   12 622.0 
   13 396.5 
   14 697.3 
   15 1043.2 
   16 924.9 
   17 601.2 
   18 831.3 
   19 567.2 
   20 678.5 
   21 739.2 
   22 693.2 
   23 141.9 
   24 624.4 
   25 647.7 
   26 722.7 
   27 679.2 
   28 637.8 
   29 157.1 
   30 131.3 
   31 757.4 
   32 458.6 
   33 483.3 
   34 537.1 
   35 434.1 
   36 470.4 
   37 475.9 
   38 487.6 
   39 190.6 
   40 472.3 
    1 2451.8 
    2 636.1 
    3 310.1 
    4 669.2 
    5 956.0 
    6 761.2 
    7 1148.9 
    8 994.5 
    9 1208.7 
   10 1000.1 
   11 980.2 
   12 643.6 
   13 347.6 
   14 853.2 
   15 954.4 
   16 790.9 
   17 826.3 
   18 785.4 
   19 788.1 
   20 564.0 
   21 788.7 
   22 704.7 
   23 167.4 
   24 615.0 
   25 896.5 
   26 597.4 
   27 680.9 
   28 670.5 
   29 161.3 
   30 126.4 
   31 603.4 
   32 597.0 
   33 465.1 
   34 451.7 
   35 577.3 
   36 479.5 
   37 496.0 
   38 462.6 
   39 181.3 
   40 496.1 
    1 2359.5 
    2 796.0 
    3 509.1 
    4 792.2 
    5 880.7 
    6 1199.6 
    7 1058.8 
    8 959.6 
    9 893.5 
   10 893.0 
   11 1051.7 
   12 878.6 
   13 585.8 
   14 914.2 
   15 777.0 
   16 1053.4 
   17 801.9 
   18 633.4 
   19 927.0 
   20 707.4 
   21 882.8 
   22 556.2 
   23 162.3 
   24 668.0 
   25 715.4 
   26 750.5 
   27 752.0 
   28 690.3 
   29 92.2 
   30 109.0 
   31 775.6 
   32 495.3 
   33 514.5 
   34 474.5 
   35 569.1 
   36 519.9 
   37 487.5 
   38 552.0 
   39 118.0 
   40 384.2 
    1 1769.7 
    2 843.6 
    3 398.6 
    4 552.4 
    5 802.4 
    6 1178.2 
    7 841.9 
    8 1017.0 
    9 1111.9 
   10 673.2 
   11 974.5 
   12 836.8 
   13 389.8 
   14 756.8 
   15 943.0 
   16 774.5 
   17 623.1 
   18 670.1 
   19 603.8 
   20 652.5 
   21 755.0 
   22 657.5 
   23 177.6 
   24 628.2 
   25 641.9 
   26 702.1 
   27 629.1 
   28 702.2 
   29 90.7 
   30 99.8 
   31 552.4 
   32 470.0 
   33 461.9 
   34 524.1 
   35 428.5 
   36 499.3 
   37 517.8 
   38 346.3 
   39 175.3 
   40 311.8 
    1 2118.4 
    2 738.4 
    3 514.4 
    4 657.9 
    5 683.3 
    6 1074.4 
    7 1237.4 
    8 957.4 
    9 968.0 
   10 941.6 
   11 1018.8 
   12 783.2 
   13 314.1 
   14 772.9 
   15 1474.5 
   16 920.3 
   17 644.2 
   18 800.3 
   19 614.8 
   20 614.8 
   21 774.4 
   22 674.7 
   23 155.6 
   24 613.0 
   25 806.6 
   26 802.8 
   27 744.7 
   28 570.6 
   29 136.2 
   30 133.3 
   31 717.3 
   32 384.5 
   33 553.6 
   34 431.5 
   35 435.7 
   36 585.0 
   37 516.9 
   38 451.7 
   39 160.7 
   40 440.8 
    1 1553.1 
    2 693.4 
    3 417.2 
    4 775.0 
    5 1173.9 
    6 959.9 
    7 963.0 
    8 967.0 
    9 1042.7 
   10 977.9 
   11 1002.8 
   12 942.2 
   13 390.1 
   14 837.7 
   15 1271.7 
   16 751.7 
   17 770.7 
   18 894.7 
   19 598.9 
   20 654.2 
   21 828.4 
   22 591.5 
   23 178.3 
   24 695.8 
   25 684.2 
   26 614.3 
   27 723.4 
   28 729.1 
   29 129.5 
   30 123.7 
   31 575.7 
   32 612.0 
   33 482.0 
   34 485.4 
   35 571.3 
   36 474.1 
   37 480.7 
   38 470.0 
   39 165.3 
   40 467.3 
    1 2107.1 
    2 853.0 
    3 432.7 
    4 658.1 
    5 793.2 
    6 768.3 
    7 1077.3 
    8 963.4 
    9 646.1 
   10 931.0 
   11 1212.9 
   12 759.3 
   13 322.0 
   14 739.5 
   15 900.2 
   16 1190.7 
   17 791.2 
   18 561.5 
   19 508.0 
   20 724.2 
   21 670.1 
   22 731.4 
   23 267.8 
   24 522.2 
   25 733.9 
   26 744.9 
   27 611.9 
   28 565.8 
   29 136.1 
   30 140.3 
   31 620.4 
   32 459.4 
   33 574.3 
   34 399.3 
   35 540.6 
   36 525.7 
   37 521.4 
   38 538.2 
   39 142.8 
   40 586.4 
    1 2479.0 
    2 898.9 
    3 462.9 
    4 633.6 
    5 973.4 
    6 964.5 
    7 810.1 
    8 933.4 
    9 1045.1 
   10 813.0 
   11 850.8 
   12 730.7 
   13 474.1 
   14 729.7 
   15 1104.3 
   16 928.6 
   17 766.0 
   18 595.2 
   19 616.3 
   20 817.3 
   21 519.0 
   22 653.9 
   23 148.4 
   24 526.6 
   25 664.0 
   26 546.9 
   27 628.3 
   28 720.0 
   29 140.3 
   30 85.4 
   31 643.9 
   32 475.3 
   33 479.6 
   34 478.8 
   35 536.5 
   36 405.9 
   37 495.8 
   38 447.6 
   39 132.4 
   40 400.2 
    1 1669.9 
    2 778.0 
    3 360.1 
    4 602.2 
    5 1052.8 
    6 993.4 
    7 830.0 
    8 765.0 
    9 988.2 
   10 952.5 
   11 926.4 
   12 983.9 
   13 387.0 
   14 676.2 
   15 965.3 
   16 732.3 
   17 709.3 
   18 449.8 
   19 781.5 
   20 595.5 
   21 726.9 
   22 577.8 
   23 132.9 
   24 544.5 
   25 661.6 
   26 743.4 
   27 699.5 
   28 638.3 
   29 101.1 
   30 129.1 
   31 539.8 
   32 449.5 
   33 554.1 
   34 427.4 
   35 471.6 
   36 444.8 
   37 508.6 
   38 430.2 
   39 161.2 
   40 365.7 
    1 2032.7 
    2 902.0 
    3 601.8 
    4 666.5 
    5 677.1 
    6 870.2 
    7 815.9 
    8 1100.6 
    9 940.5 
   10 811.8 
   11 1088.4 
   12 730.5 
   13 325.6 
   14 733.0 
   15 1013.4 
   16 886.1 
   17 596.3 
   18 583.8 
   19 911.8 
   20 565.6 
   21 709.1 
   22 588.5 
   23 168.5 
   24 630.1 
   25 650.7 
   26 673.4 
   27 782.4 
   28 725.7 
   29 67.3 
   30 94.9 
   31 626.7 
   32 466.7 
   33 548.1 
   34 403.9 
   35 482.3 
   36 526.2 
   37 597.3 
   38 600.4 
   39 173.4 
   40 554.9 
    1 2355.5 
    2 908.7 
