 2.698e+03 1.383e+03 1.324e+03 1.175e+03 6.454e+02 4.058e+02 3.548e+02 2.420e+02 1.116e+02 5.745e+01 4.042e+01 3.834e+01 4.416e+01 5.529e+01
 2.335e+03 1.558e+03 2.033e+03 1.528e+03 9.742e+02 1.053e+03 6.971e+02 2.902e+02 1.404e+02 8.686e+01 7.552e+01 8.994e+01 1.377e+02 2.441e+02
 2.132e+03 1.050e+03 1.074e+03 8.856e+02 5.092e+02 4.584e+02 4.205e+02 2.753e+02 1.022e+02 4.342e+01 2.724e+01 2.142e+01 1.792e+01 1.490e+01
 1.970e+03 1.957e+03 1.506e+03 8.533e+02 7.919e+02 7.324e+02 4.495e+02 2.731e+02 1.632e+02 1.001e+02 6.654e+01 4.501e+01 2.928e+01 1.852e+01
 1.817e+03 1.769e+03 1.052e+03 9.075e+02 5.408e+02 6.010e+02 4.259e+02 2.124e+02 9.589e+01 5.945e+01 4.224e+01 3.300e+01 2.573e+01 1.947e+01
 1.994e+03 1.827e+03 9.857e+02 8.287e+02 1.177e+03 5.213e+02 3.162e+02 2.851e+02 1.753e+02 1.048e+02 6.347e+01 4.037e+01 2.730e+01 1.930e+01
 2.471e+03 2.208e+03 1.166e+03 9.630e+02 8.436e+02 8.192e+02 6.158e+02 3.538e+02 1.849e+02 9.566e+01 5.987e+01 3.928e+01 2.589e+01 1.733e+01
 2.161e+03 1.608e+03 9.609e+02 1.150e+03 9.713e+02 5.792e+02 3.362e+02 1.303e+02 6.740e+01 6.824e+01 7.857e+01 5.702e+01 2.812e+01 1.228e+01
 2.392e+03 2.017e+03 1.541e+03 1.141e+03 9.792e+02 5.830e+02 4.276e+02 3.627e+02 2.770e+02 1.664e+02 1.004e+02 6.360e+01 4.219e+01 2.929e+01
 1.730e+03 2.233e+03 1.726e+03 1.081e+03 7.232e+02 6.071e+02 6.348e+02 4.592e+02 1.890e+02 9.243e+01 6.192e+01 4.663e+01 3.503e+01 2.601e+01
 1.492e+03 2.291e+03 1.086e+03 1.028e+03 9.712e+02 7.945e+02 5.005e+02 2.792e+02 1.430e+02 8.365e+01 6.260e+01 5.244e+01 4.380e+01 3.636e+01
 1.985e+03 1.764e+03 1.407e+03 9.826e+02 6.366e+02 7.683e+02 4.500e+02 2.367e+02 9.790e+01 5.544e+01 4.195e+01 4.001e+01 4.421e+01 5.097e+01
 2.637e+03 1.339e+03 1.173e+03 9.598e+02 7.121e+02 5.326e+02 4.625e+02 2.886e+02 1.752e+02 1.147e+02 7.397e+01 4.938e+01 3.580e+01 2.646e+01
 1.490e+03 1.698e+03 1.170e+03 1.014e+03 7.954e+02 3.909e+02 3.569e+02 2.980e+02 1.338e+02 6.001e+01 3.030e+01 2.019e+01 1.686e+01 1.560e+01
 2.388e+03 1.519e+03 1.238e+03 1.237e+03 7.359e+02 5.046e+02 4.905e+02 3.598e+02 1.556e+02 5.215e+01 2.810e+01 2.596e+01 3.312e+01 4.712e+01
 1.961e+03 2.382e+03 1.353e+03 1.476e+03 1.149e+03 8.577e+02 5.591e+02 3.568e+02 2.392e+02 1.920e+02 1.592e+02 1.041e+02 4.950e+01 2.046e+01
 2.402e+03 1.636e+03 1.904e+03 9.193e+02 7.864e+02 7.405e+02 5.050e+02 2.678e+02 1.474e+02 1.061e+02 8.925e+01 7.932e+01 7.626e+01 7.611e+01
 1.388e+03 2.016e+03 1.242e+03 8.312e+02 8.787e+02 6.036e+02 3.189e+02 1.820e+02 9.994e+01 7.512e+01 5.849e+01 4.711e+01 3.977e+01 3.371e+01
 2.171e+03 1.771e+03 1.485e+03 9.868e+02 8.252e+02 5.636e+02 4.871e+02 3.509e+02 1.552e+02 7.124e+01 4.234e+01 3.765e+01 4.880e+01 7.798e+01
 2.007e+03 2.279e+03 1.539e+03 1.308e+03 1.126e+03 8.531e+02 4.608e+02 2.890e+02 2.185e+02 1.591e+02 1.166e+02 8.499e+01 6.169e+01 4.484e+01
 2.172e+03 1.631e+03 1.270e+03 8.741e+02 7.953e+02 6.717e+02 5.417e+02 3.647e+02 1.637e+02 6.998e+01 4.023e+01 3.556e+01 4.550e+01 7.072e+01
 2.257e+03 1.563e+03 1.495e+03 1.057e+03 7.148e+02 5.571e+02 5.189e+02 2.937e+02 1.791e+02 1.066e+02 4.391e+01 1.690e+01 6.488e+00 2.496e+00
 2.505e+03 1.753e+03 1.287e+03 1.736e+03 1.015e+03 6.102e+02 5.901e+02 3.751e+02 1.768e+02 9.600e+01 6.959e+01 6.067e+01 5.612e+01 5.113e+01
 2.868e+03 1.605e+03 1.020e+03 1.080e+03 9.203e+02 6.044e+02 4.341e+02 2.698e+02 1.632e+02 1.156e+02 7.993e+01 4.526e+01 2.148e+01 9.519e+00
 2.176e+03 1.543e+03 1.550e+03 6.414e+02 8.206e+02 7.087e+02 4.658e+02 2.583e+02 1.250e+02 5.799e+01 3.791e+01 3.277e+01 3.499e+01 4.039e+01
 1.783e+03 1.530e+03 1.833e+03 1.120e+03 1.004e+03 5.864e+02 4.520e+02 3.961e+02 2.535e+02 1.383e+02 8.071e+01 5.378e+01 4.017e+01 3.144e+01
 2.230e+03 1.391e+03 1.512e+03 1.009e+03 9.323e+02 6.380e+02 5.153e+02 2.784e+02 1.698e+02 1.148e+02 8.247e+01 6.175e+01 4.866e+01 3.960e+01
 2.043e+03 1.594e+03 1.281e+03 1.137e+03 8.968e+02 5.799e+02 3.958e+02 2.945e+02 1.946e+02 1.253e+02 7.973e+01 4.916e+01 2.895e+01 1.674e+01
 2.173e+03 2.008e+03 1.149e+03 9.626e+02 1.161e+03 6.710e+02 3.266e+02 2.382e+02 1.921e+02 1.584e+02 1.167e+02 8.138e+01 5.668e+01 3.949e+01
 1.557e+03 1.939e+03 1.249e+03 1.126e+03 9.081e+02 5.955e+02 3.053e+02 1.804e+02 1.335e+02 1.064e+02 8.028e+01 4.998e+01 2.524e+01 1.161e+01
 1.593e+03 2.078e+03 1.070e+03 6.735e+02 9.524e+02 8.988e+02 4.010e+02 1.988e+02 1.306e+02 1.052e+02 8.573e+01 6.196e+01 4.036e+01 2.530e+01
 2.016e+03 1.425e+03 1.274e+03 1.249e+03 7.130e+02 6.281e+02 5.073e+02 2.495e+02 1.017e+02 6.154e+01 4.632e+01 3.451e+01 2.340e+01 1.512e+01
 1.907e+03 1.456e+03 1.425e+03 9.949e+02 9.940e+02 6.317e+02 3.881e+02 2.934e+02 1.885e+02 1.162e+02 6.660e+01 3.880e+01 2.365e+01 1.455e+01
 1.460e+03 1.924e+03 1.238e+03 8.753e+02 7.889e+02 3.968e+02 2.179e+02 2.576e+02 2.154e+02 1.039e+02 4.261e+01 1.696e+01 6.817e+00 2.766e+00
 2.452e+03 1.701e+03 1.404e+03 1.215e+03 9.780e+02 6.014e+02 4.099e+02 2.470e+02 1.492e+02 9.887e+01 6.526e+01 4.143e+01 2.670e+01 1.776e+01
 2.360e+03 1.633e+03 1.852e+03 1.158e+03 9.440e+02 9.542e+02 5.241e+02 3.046e+02 1.364e+02 7.722e+01 5.999e+01 6.223e+01 7.649e+01 9.918e+01
 1.770e+03 1.110e+03 1.447e+03 8.281e+02 5.634e+02 4.506e+02 4.093e+02 2.905e+02 1.954e+02 7.961e+01 3.743e+01 2.403e+01 1.931e+01 1.716e+01
 2.118e+03 1.661e+03 1.263e+03 1.149e+03 8.721e+02 7.332e+02 4.024e+02 2.694e+02 2.438e+02 1.541e+02 8.093e+01 4.246e+01 2.301e+01 1.274e+01
 1.553e+03 2.451e+03 1.360e+03 9.241e+02 1.195e+03 5.957e+02 3.302e+02 2.824e+02 1.995e+02 1.292e+02 7.371e+01 4.760e+01 3.712e+01 3.262e+01
 2.107e+03 1.865e+03 1.027e+03 8.332e+02 7.460e+02 6.937e+02 4.625e+02 2.050e+02 8.971e+01 5.695e+01 5.040e+01 5.192e+01 5.235e+01 4.908e+01
 2.479e+03 1.803e+03 1.110e+03 1.123e+03 6.240e+02 4.258e+02 4.218e+02 2.982e+02 1.473e+02 6.321e+01 3.226e+01 2.467e+01 2.841e+01 4.073e+01
 1.670e+03 1.857e+03 1.357e+03 7.760e+02 5.654e+02 4.512e+02 3.489e+02 2.241e+02 1.579e+02 9.856e+01 4.721e+01 1.958e+01 7.727e+00 3.041e+00
 2.033e+03 2.042e+03 1.224e+03 1.067e+03 8.939e+02 4.515e+02 3.175e+02 2.790e+02 1.778e+02 8.032e+01 3.424e+01 1.979e+01 1.496e+01 1.280e+01
 2.356e+03 1.493e+03 1.728e+03 1.080e+03 6.719e+02 6.485e+02 5.554e+02 3.378e+02 1.567e+02 8.595e+01 5.477e+01 3.492e+01 2.099e+01 1.205e+01
 2.780e+03 1.696e+03 1.289e+03 1.396e+03 6.995e+02 5.197e+02 5.532e+02 3.618e+02 1.810e+02 9.421e+01 5.754e+01 4.096e+01 3.206e+01 2.595e+01
 2.336e+03 1.846e+03 1.388e+03 1.209e+03 7.120e+02 6.926e+02 4.480e+02 1.997e+02 1.231e+02 9.954e+01 7.761e+01 5.329e+01 3.151e+01 1.732e+01
 1.942e+03 1.914e+03 9.953e+02 8.079e+02 6.850e+02 5.087e+02 3.732e+02 2.890e+02 1.710e+02 7.768e+01 4.357e+01 3.221e+01 2.908e+01 2.866e+01
 2.794e+03 2.280e+03 1.427e+03 1.298e+03 1.158e+03 6.287e+02 4.285e+02 3.463e+02 2.307e+02 1.605e+02 1.082e+02 6.735e+01 3.869e+01 2.120e+01
 2.848e+03 1.705e+03 1.369e+03 9.518e+02 6.114e+02 8.191e+02 5.212e+02 2.648e+02 1.357e+02 9.293e+01 7.406e+01 6.056e+01 4.652e+01 3.395e+01
 2.136e+03 1.578e+03 1.471e+03 8.460e+02 7.839e+02 6.748e+02 4.633e+02 3.006e+02 1.656e+02 1.309e+02 9.904e+01 5.358e+01 2.340e+01 9.496e+00
